"Instance_number","'True Positives'","'False Negatives'","'False Positives'","'True Negatives'","'False Positive Rate'","'True Positive Rate'","Precision","Recall","Fallout","FMeasure","'Sample Size'","Lift","Threshold"
1623,1115,38,11518,7221,0.614654,0.967042,0.088261,0.967042,0.911739,0.161758,0.635079,1.522711,0.000047
1624,1115,38,11516,7223,0.614547,0.967042,0.088275,0.967042,0.911725,0.161782,0.634979,1.522952,0.000047
1625,1115,38,11514,7225,0.61444,0.967042,0.088289,0.967042,0.911711,0.161805,0.634878,1.523193,0.000047
1626,1115,38,11512,7227,0.614334,0.967042,0.088303,0.967042,0.911697,0.161829,0.634778,1.523435,0.000047
1627,1115,38,11511,7228,0.61428,0.967042,0.08831,0.967042,0.91169,0.16184,0.634728,1.523555,0.000047
1628,1114,39,11503,7236,0.613853,0.966175,0.088294,0.966175,0.911706,0.161801,0.634275,1.523275,0.000047
1629,1114,39,11501,7238,0.613747,0.966175,0.088308,0.966175,0.911692,0.161825,0.634175,1.523516,0.000047
1630,1114,39,11500,7239,0.613693,0.966175,0.088315,0.966175,0.911685,0.161836,0.634124,1.523637,0.000047
1631,1114,39,11499,7240,0.61364,0.966175,0.088322,0.966175,0.911678,0.161848,0.634074,1.523758,0.000047
1632,1114,39,11498,7241,0.613587,0.966175,0.088329,0.966175,0.911671,0.16186,0.634024,1.523879,0.000047
1633,1114,39,11496,7243,0.61348,0.966175,0.088343,0.966175,0.911657,0.161883,0.633923,1.52412,0.000047
1634,1114,39,11495,7244,0.613427,0.966175,0.08835,0.966175,0.91165,0.161895,0.633873,1.524241,0.000047
1635,1114,39,11493,7246,0.61332,0.966175,0.088364,0.966175,0.911636,0.161919,0.633772,1.524483,0.000047
1636,1114,39,11485,7254,0.612893,0.966175,0.08842,0.966175,0.91158,0.162013,0.63337,1.525451,0.000047
1637,1114,39,11472,7267,0.612199,0.966175,0.088511,0.966175,0.911489,0.162166,0.632717,1.527027,0.000048
1638,1114,39,11468,7271,0.611986,0.966175,0.088539,0.966175,0.911461,0.162213,0.632516,1.527512,0.000048
1639,1114,39,11466,7273,0.611879,0.966175,0.088553,0.966175,0.911447,0.162237,0.632415,1.527755,0.000048
1640,1114,39,11465,7274,0.611826,0.966175,0.08856,0.966175,0.91144,0.162249,0.632365,1.527876,0.000048
1641,1114,39,11447,7292,0.610865,0.966175,0.088687,0.966175,0.911313,0.162462,0.63146,1.530066,0.000048
1642,1114,39,11446,7293,0.610812,0.966175,0.088694,0.966175,0.911306,0.162474,0.63141,1.530188,0.000048
1643,1114,39,11433,7306,0.610118,0.966175,0.088786,0.966175,0.911214,0.162628,0.630756,1.531773,0.000048
1644,1113,40,11426,7313,0.609744,0.965308,0.088763,0.965308,0.911237,0.162577,0.630354,1.531374,0.000048
1645,1113,40,11425,7314,0.609691,0.965308,0.08877,0.965308,0.91123,0.162589,0.630304,1.531497,0.000048
1646,1113,40,11423,7316,0.609584,0.965308,0.088784,0.965308,0.911216,0.162612,0.630203,1.531741,0.000048
1647,1113,40,11422,7317,0.609531,0.965308,0.088791,0.965308,0.911209,0.162624,0.630153,1.531863,0.000048
1648,1113,40,11420,7319,0.609424,0.965308,0.088806,0.965308,0.911194,0.162648,0.630052,1.532108,0.000048
1649,1113,40,11419,7320,0.609371,0.965308,0.088813,0.965308,0.911187,0.16266,0.630002,1.53223,0.000048
1650,1113,40,11418,7321,0.609317,0.965308,0.08882,0.965308,0.91118,0.162672,0.629952,1.532352,0.000048
1651,1113,40,11417,7322,0.609264,0.965308,0.088827,0.965308,0.911173,0.162684,0.629901,1.532474,0.000048
1652,1113,40,11416,7323,0.609211,0.965308,0.088834,0.965308,0.911166,0.162696,0.629851,1.532597,0.000048
1653,1113,40,11415,7324,0.609157,0.965308,0.088841,0.965308,0.911159,0.162707,0.629801,1.532719,0.000049
1654,1113,40,11402,7337,0.608464,0.965308,0.088933,0.965308,0.911067,0.162862,0.629147,1.534311,0.000049
1655,1113,40,11387,7352,0.607663,0.965308,0.08904,0.965308,0.91096,0.163041,0.628393,1.536152,0.000049
1656,1113,40,11385,7354,0.607556,0.965308,0.089054,0.965308,0.910946,0.163065,0.628293,1.536398,0.000049
1657,1113,40,11383,7356,0.60745,0.965308,0.089069,0.965308,0.910931,0.163089,0.628192,1.536644,0.000049
1658,1113,40,11355,7384,0.605955,0.965308,0.089269,0.965308,0.910731,0.163424,0.626785,1.540095,0.000049
1659,1113,40,11354,7385,0.605902,0.965308,0.089276,0.965308,0.910724,0.163436,0.626734,1.540219,0.000049
1660,1113,40,11353,7386,0.605849,0.965308,0.089283,0.965308,0.910717,0.163448,0.626684,1.540342,0.000049
1661,1113,40,11352,7387,0.605795,0.965308,0.08929,0.965308,0.91071,0.16346,0.626634,1.540466,0.000049
1662,1113,40,11343,7396,0.605315,0.965308,0.089355,0.965308,0.910645,0.163568,0.626181,1.541579,0.000049
1663,1112,41,11331,7408,0.604675,0.964441,0.089368,0.964441,0.910632,0.163578,0.625528,1.541803,0.000049
1664,1112,41,11329,7410,0.604568,0.964441,0.089382,0.964441,0.910618,0.163602,0.625427,1.542051,0.000049
1665,1112,41,11327,7412,0.604461,0.964441,0.089396,0.964441,0.910604,0.163626,0.625327,1.542299,0.000049
1666,1112,41,11326,7413,0.604408,0.964441,0.089403,0.964441,0.910597,0.163638,0.625276,1.542423,0.000049
1667,1112,41,11325,7414,0.604355,0.964441,0.089411,0.964441,0.910589,0.16365,0.625226,1.542547,0.000049
1668,1112,41,11324,7415,0.604301,0.964441,0.089418,0.964441,0.910582,0.163662,0.625176,1.542671,0.00005
1669,1111,42,11324,7415,0.604301,0.963573,0.089345,0.963573,0.910655,0.163527,0.625126,1.541407,0.00005
1670,1111,42,11323,7416,0.604248,0.963573,0.089352,0.963573,0.910648,0.163539,0.625075,1.541531,0.00005
1671,1111,42,11322,7417,0.604194,0.963573,0.089359,0.963573,0.910641,0.163551,0.625025,1.541655,0.00005
1672,1111,42,11321,7418,0.604141,0.963573,0.089366,0.963573,0.910634,0.163563,0.624975,1.541779,0.00005
1673,1111,42,11315,7424,0.603821,0.963573,0.089409,0.963573,0.910591,0.163635,0.624673,1.542524,0.00005
1674,1111,42,11314,7425,0.603768,0.963573,0.089416,0.963573,0.910584,0.163647,0.624623,1.542648,0.00005
1675,1111,42,11313,7426,0.603714,0.963573,0.089424,0.963573,0.910576,0.163659,0.624573,1.542772,0.00005
1676,1111,42,11312,7427,0.603661,0.963573,0.089431,0.963573,0.910569,0.163671,0.624522,1.542896,0.00005
1677,1111,42,11310,7429,0.603554,0.963573,0.089445,0.963573,0.910555,0.163695,0.624422,1.543145,0.00005
1678,1111,42,11309,7430,0.603501,0.963573,0.089452,0.963573,0.910548,0.163707,0.624372,1.543269,0.00005
1679,1111,42,11308,7431,0.603447,0.963573,0.08946,0.963573,0.91054,0.163719,0.624321,1.543393,0.00005
1680,1111,42,11307,7432,0.603394,0.963573,0.089467,0.963573,0.910533,0.163731,0.624271,1.543517,0.00005
1681,1111,42,11305,7434,0.603287,0.963573,0.089481,0.963573,0.910519,0.163756,0.624171,1.543766,0.00005
1682,1111,42,11304,7435,0.603234,0.963573,0.089489,0.963573,0.910511,0.163768,0.62412,1.54389,0.00005
1683,1111,42,11303,7436,0.603181,0.963573,0.089496,0.963573,0.910504,0.16378,0.62407,1.544015,0.00005
1684,1111,42,11301,7438,0.603074,0.963573,0.08951,0.963573,0.91049,0.163804,0.623969,1.544264,0.00005
1685,1111,42,11296,7443,0.602807,0.963573,0.089546,0.963573,0.910454,0.163864,0.623718,1.544886,0.000051
1686,1111,42,11295,7444,0.602754,0.963573,0.089553,0.963573,0.910447,0.163876,0.623668,1.54501,0.000051
1687,1111,42,11287,7452,0.602327,0.963573,0.089611,0.963573,0.910389,0.163973,0.623266,1.546007,0.000051
1688,1111,42,11286,7453,0.602273,0.963573,0.089618,0.963573,0.910382,0.163985,0.623215,1.546132,0.000051
1689,1111,42,11285,7454,0.60222,0.963573,0.089626,0.963573,0.910374,0.163997,0.623165,1.546257,0.000051
1690,1111,42,11284,7455,0.602167,0.963573,0.089633,0.963573,0.910367,0.164009,0.623115,1.546382,0.000051
1691,1111,42,11281,7458,0.602007,0.963573,0.089655,0.963573,0.910345,0.164046,0.622964,1.546756,0.000051
1692,1111,42,11278,7461,0.601846,0.963573,0.089676,0.963573,0.910324,0.164082,0.622813,1.547131,0.000051
1693,1111,42,11277,7462,0.601793,0.963573,0.089684,0.963573,0.910316,0.164094,0.622763,1.547255,0.000051
1694,1111,42,11276,7463,0.60174,0.963573,0.089691,0.963573,0.910309,0.164106,0.622713,1.54738,0.000051
1695,1111,42,11275,7464,0.601686,0.963573,0.089698,0.963573,0.910302,0.164118,0.622662,1.547505,0.000051
1696,1111,42,11274,7465,0.601633,0.963573,0.089705,0.963573,0.910295,0.164131,0.622612,1.54763,0.000051
1697,1111,42,11251,7488,0.600406,0.963573,0.089872,0.963573,0.910128,0.16441,0.621456,1.55051,0.000051
1698,1111,42,11249,7490,0.600299,0.963573,0.089887,0.963573,0.910113,0.164434,0.621355,1.550761,0.000052
1699,1111,42,11248,7491,0.600245,0.963573,0.089894,0.963573,0.910106,0.164446,0.621305,1.550886,0.000052
1700,1111,42,11247,7492,0.600192,0.963573,0.089901,0.963573,0.910099,0.164459,0.621255,1.551011,0.000052
1701,1111,42,11239,7500,0.599765,0.963573,0.08996,0.963573,0.91004,0.164556,0.620853,1.552016,0.000052
1702,1111,42,11238,7501,0.599712,0.963573,0.089967,0.963573,0.910033,0.164568,0.620802,1.552142,0.000052
1703,1111,42,11236,7503,0.599605,0.963573,0.089981,0.963573,0.910019,0.164593,0.620702,1.552393,0.000052
1704,1111,42,11235,7504,0.599552,0.963573,0.089989,0.963573,0.910011,0.164605,0.620652,1.552519,0.000052
1705,1111,42,11234,7505,0.599498,0.963573,0.089996,0.963573,0.910004,0.164617,0.620601,1.552645,0.000052
1706,1111,42,11232,7507,0.599392,0.963573,0.090011,0.963573,0.909989,0.164641,0.620501,1.552896,0.000052
1707,1111,42,11215,7524,0.598484,0.963573,0.090135,0.963573,0.909865,0.164849,0.619646,1.555038,0.000052
1708,1111,42,11213,7526,0.598378,0.963573,0.090149,0.963573,0.909851,0.164873,0.619546,1.55529,0.000052
1709,1111,42,11201,7538,0.597737,0.963573,0.090237,0.963573,0.909763,0.16502,0.618942,1.556806,0.000052
1710,1111,42,11200,7539,0.597684,0.963573,0.090244,0.963573,0.909756,0.165033,0.618892,1.556933,0.000052
1711,1111,42,11199,7540,0.597631,0.963573,0.090252,0.963573,0.909748,0.165045,0.618842,1.557059,0.000052
1712,1111,42,11198,7541,0.597577,0.963573,0.090259,0.963573,0.909741,0.165057,0.618791,1.557186,0.000052
1713,1111,42,11197,7542,0.597524,0.963573,0.090266,0.963573,0.909734,0.165069,0.618741,1.557312,0.000053
1714,1111,42,11196,7543,0.597471,0.963573,0.090274,0.963573,0.909726,0.165082,0.618691,1.557439,0.000053
1715,1111,42,11195,7544,0.597417,0.963573,0.090281,0.963573,0.909719,0.165094,0.618641,1.557565,0.000053
1716,1111,42,11194,7545,0.597364,0.963573,0.090289,0.963573,0.909711,0.165106,0.61859,1.557692,0.000053
1717,1111,42,11193,7546,0.59731,0.963573,0.090296,0.963573,0.909704,0.165119,0.61854,1.557819,0.000053
1718,1111,42,11192,7547,0.597257,0.963573,0.090303,0.963573,0.909697,0.165131,0.61849,1.557945,0.000053
1719,1111,42,11188,7551,0.597044,0.963573,0.090333,0.963573,0.909667,0.16518,0.618289,1.558452,0.000053
1720,1111,42,11187,7552,0.59699,0.963573,0.09034,0.963573,0.90966,0.165192,0.618238,1.558579,0.000053
1721,1111,42,11186,7553,0.596937,0.963573,0.090347,0.963573,0.909653,0.165204,0.618188,1.558705,0.000053
1722,1111,42,11185,7554,0.596884,0.963573,0.090355,0.963573,0.909645,0.165217,0.618138,1.558832,0.000053
1723,1111,42,11184,7555,0.59683,0.963573,0.090362,0.963573,0.909638,0.165229,0.618088,1.558959,0.000053
1724,1111,42,11153,7586,0.595176,0.963573,0.09059,0.963573,0.90941,0.165611,0.616529,1.5629,0.000053
1725,1111,42,11150,7589,0.595016,0.963573,0.090613,0.963573,0.909387,0.165648,0.616378,1.563282,0.000053
1726,1111,42,11145,7594,0.594749,0.963573,0.090649,0.963573,0.909351,0.16571,0.616127,1.56392,0.000053
1727,1111,42,11144,7595,0.594696,0.963573,0.090657,0.963573,0.909343,0.165722,0.616077,1.564047,0.000054
1728,1111,42,11137,7602,0.594322,0.963573,0.090709,0.963573,0.909291,0.165809,0.615725,1.564941,0.000054
1729,1111,42,11134,7605,0.594162,0.963573,0.090731,0.963573,0.909269,0.165846,0.615574,1.565325,0.000054
1730,1111,42,11126,7613,0.593735,0.963573,0.09079,0.963573,0.90921,0.165945,0.615172,1.566348,0.000054
1731,1111,42,11125,7614,0.593682,0.963573,0.090798,0.963573,0.909202,0.165957,0.615122,1.566476,0.000054
1732,1111,42,11124,7615,0.593628,0.963573,0.090805,0.963573,0.909195,0.16597,0.615071,1.566604,0.000054
1733,1111,42,11115,7624,0.593148,0.963573,0.090872,0.963573,0.909128,0.166081,0.614619,1.567757,0.000055
1734,1111,42,11114,7625,0.593095,0.963573,0.090879,0.963573,0.909121,0.166094,0.614569,1.567885,0.000055
1735,1111,42,11111,7628,0.592935,0.963573,0.090902,0.963573,0.909098,0.166131,0.614418,1.56827,0.000055
1736,1111,42,11110,7629,0.592881,0.963573,0.090909,0.963573,0.909091,0.166143,0.614368,1.568399,0.000055
1737,1111,42,11108,7631,0.592774,0.963573,0.090924,0.963573,0.909076,0.166168,0.614267,1.568655,0.000055
1738,1111,42,11102,7637,0.592454,0.963573,0.090969,0.963573,0.909031,0.166243,0.613965,1.569426,0.000055
1739,1111,42,11101,7638,0.592401,0.963573,0.090976,0.963573,0.909024,0.166255,0.613915,1.569555,0.000055
1740,1111,42,11100,7639,0.592348,0.963573,0.090984,0.963573,0.909016,0.166268,0.613865,1.569683,0.000055
1741,1111,42,11086,7653,0.5916,0.963573,0.091088,0.963573,0.908912,0.166442,0.613161,1.571485,0.000055
1742,1111,42,11083,7656,0.59144,0.963573,0.09111,0.963573,0.90889,0.166479,0.61301,1.571871,0.000055
1743,1111,42,11082,7657,0.591387,0.963573,0.091118,0.963573,0.908882,0.166492,0.61296,1.572,0.000055
1744,1111,42,11074,7665,0.59096,0.963573,0.091178,0.963573,0.908822,0.166592,0.612558,1.573032,0.000055
1745,1111,42,11073,7666,0.590907,0.963573,0.091185,0.963573,0.908815,0.166604,0.612508,1.573162,0.000056
1746,1111,42,11072,7667,0.590853,0.963573,0.091193,0.963573,0.908807,0.166617,0.612457,1.573291,0.000056
1747,1111,42,11069,7670,0.590693,0.963573,0.091215,0.963573,0.908785,0.166654,0.612306,1.573678,0.000056
1748,1111,42,11066,7673,0.590533,0.963573,0.091238,0.963573,0.908762,0.166692,0.612156,1.574066,0.000056
1749,1111,42,11065,7674,0.59048,0.963573,0.091245,0.963573,0.908755,0.166704,0.612105,1.574195,0.000056
1750,1111,42,11064,7675,0.590426,0.963573,0.091253,0.963573,0.908747,0.166717,0.612055,1.574324,0.000056
1751,1111,42,11047,7692,0.589519,0.963573,0.09138,0.963573,0.90862,0.16693,0.6112,1.576526,0.000056
1752,1111,42,11045,7694,0.589412,0.963573,0.091395,0.963573,0.908605,0.166955,0.6111,1.576785,0.000056
1753,1111,42,11044,7695,0.589359,0.963573,0.091403,0.963573,0.908597,0.166967,0.61105,1.576915,0.000056
1754,1111,42,11043,7696,0.589306,0.963573,0.09141,0.963573,0.90859,0.16698,0.610999,1.577045,0.000057
1755,1111,42,11042,7697,0.589252,0.963573,0.091418,0.963573,0.908582,0.166992,0.610949,1.577174,0.000057
1756,1111,42,11041,7698,0.589199,0.963573,0.091425,0.963573,0.908575,0.167005,0.610899,1.577304,0.000057
1757,1111,42,11038,7701,0.589039,0.963573,0.091448,0.963573,0.908552,0.167043,0.610748,1.577694,0.000057
1758,1111,42,11037,7702,0.588986,0.963573,0.091455,0.963573,0.908545,0.167055,0.610698,1.577823,0.000057
1759,1111,42,11034,7705,0.588825,0.963573,0.091478,0.963573,0.908522,0.167093,0.610547,1.578213,0.000057
1760,1111,42,11033,7706,0.588772,0.963573,0.091486,0.963573,0.908514,0.167105,0.610497,1.578343,0.000057
1761,1111,42,11032,7707,0.588719,0.963573,0.091493,0.963573,0.908507,0.167118,0.610446,1.578473,0.000058
1762,1111,42,11031,7708,0.588665,0.963573,0.091501,0.963573,0.908499,0.167131,0.610396,1.578603,0.000058
1763,1111,42,11030,7709,0.588612,0.963573,0.091508,0.963573,0.908492,0.167143,0.610346,1.578733,0.000058
1764,1111,42,11029,7710,0.588559,0.963573,0.091516,0.963573,0.908484,0.167156,0.610296,1.578863,0.000058
1765,1111,42,11025,7714,0.588345,0.963573,0.091546,0.963573,0.908454,0.167206,0.610095,1.579384,0.000058
1766,1111,42,11024,7715,0.588292,0.963573,0.091553,0.963573,0.908447,0.167219,0.610044,1.579514,0.000058
1767,1111,42,11023,7716,0.588238,0.963573,0.091561,0.963573,0.908439,0.167231,0.609994,1.579644,0.000058
1768,1111,42,11022,7717,0.588185,0.963573,0.091568,0.963573,0.908432,0.167244,0.609944,1.579774,0.000058
1769,1111,42,11021,7718,0.588132,0.963573,0.091576,0.963573,0.908424,0.167256,0.609893,1.579904,0.000058
1770,1111,42,11019,7720,0.588025,0.963573,0.091591,0.963573,0.908409,0.167281,0.609793,1.580165,0.000058
1771,1111,42,11018,7721,0.587972,0.963573,0.091599,0.963573,0.908401,0.167294,0.609743,1.580295,0.000058
1772,1111,42,11017,7722,0.587918,0.963573,0.091606,0.963573,0.908394,0.167307,0.609692,1.580425,0.000058
1773,1111,42,11016,7723,0.587865,0.963573,0.091614,0.963573,0.908386,0.167319,0.609642,1.580556,0.000059
1774,1111,42,11015,7724,0.587812,0.963573,0.091621,0.963573,0.908379,0.167332,0.609592,1.580686,0.000059
1775,1111,42,11011,7728,0.587598,0.963573,0.091652,0.963573,0.908348,0.167382,0.609391,1.581208,0.000059
1776,1111,42,11010,7729,0.587545,0.963573,0.091659,0.963573,0.908341,0.167395,0.60934,1.581338,0.000059
1777,1111,42,11009,7730,0.587491,0.963573,0.091667,0.963573,0.908333,0.167408,0.60929,1.581469,0.000059
1778,1111,42,11008,7731,0.587438,0.963573,0.091674,0.963573,0.908326,0.16742,0.60924,1.581599,0.000059
1779,1111,42,11007,7732,0.587385,0.963573,0.091682,0.963573,0.908318,0.167433,0.60919,1.58173,0.000059
1780,1111,42,11006,7733,0.587331,0.963573,0.091689,0.963573,0.908311,0.167445,0.609139,1.58186,0.000059
1781,1111,42,11005,7734,0.587278,0.963573,0.091697,0.963573,0.908303,0.167458,0.609089,1.581991,0.000059
1782,1111,42,11002,7737,0.587118,0.963573,0.09172,0.963573,0.90828,0.167496,0.608938,1.582383,0.000059
1783,1111,42,10995,7744,0.586744,0.963573,0.091773,0.963573,0.908227,0.167584,0.608586,1.583298,0.000059
1784,1111,42,10994,7745,0.586691,0.963573,0.09178,0.963573,0.90822,0.167597,0.608536,1.583428,0.000059
1785,1111,42,10993,7746,0.586637,0.963573,0.091788,0.963573,0.908212,0.16761,0.608486,1.583559,0.000059
1786,1111,42,10991,7748,0.586531,0.963573,0.091803,0.963573,0.908197,0.167635,0.608385,1.583821,0.00006
1787,1111,42,10989,7750,0.586424,0.963573,0.091818,0.963573,0.908182,0.16766,0.608285,1.584083,0.00006
1788,1111,42,10987,7752,0.586317,0.963573,0.091833,0.963573,0.908167,0.167685,0.608184,1.584345,0.00006
1789,1111,42,10986,7753,0.586264,0.963573,0.091841,0.963573,0.908159,0.167698,0.608134,1.584475,0.00006
1790,1111,42,10981,7758,0.585997,0.963573,0.091879,0.963573,0.908121,0.167761,0.607883,1.585131,0.00006
1791,1111,42,10980,7759,0.585944,0.963573,0.091887,0.963573,0.908113,0.167774,0.607832,1.585262,0.00006
1792,1110,43,10980,7759,0.585944,0.962706,0.091811,0.962706,0.908189,0.167636,0.607782,1.583966,0.00006
1793,1110,43,10979,7760,0.58589,0.962706,0.091819,0.962706,0.908181,0.167648,0.607732,1.584097,0.00006
1794,1110,43,10976,7763,0.58573,0.962706,0.091842,0.962706,0.908158,0.167686,0.607581,1.58449,0.00006
1795,1110,43,10975,7764,0.585677,0.962706,0.091849,0.962706,0.908151,0.167699,0.607531,1.584621,0.00006
1796,1110,43,10965,7774,0.585143,0.962706,0.091925,0.962706,0.908075,0.167826,0.607028,1.585934,0.00006
1797,1110,43,10959,7780,0.584823,0.962706,0.091971,0.962706,0.908029,0.167902,0.606726,1.586722,0.00006
1798,1110,43,10958,7781,0.58477,0.962706,0.091979,0.962706,0.908021,0.167915,0.606676,1.586853,0.00006
1799,1110,43,10957,7782,0.584716,0.962706,0.091986,0.962706,0.908014,0.167927,0.606626,1.586985,0.000061
1800,1110,43,10956,7783,0.584663,0.962706,0.091994,0.962706,0.908006,0.16794,0.606576,1.587116,0.000061
1801,1110,43,10955,7784,0.58461,0.962706,0.092002,0.962706,0.907998,0.167953,0.606525,1.587248,0.000061
1802,1110,43,10954,7785,0.584556,0.962706,0.092009,0.962706,0.907991,0.167965,0.606475,1.58738,0.000061
1803,1110,43,10953,7786,0.584503,0.962706,0.092017,0.962706,0.907983,0.167978,0.606425,1.587511,0.000061
1804,1110,43,10949,7790,0.584289,0.962706,0.092047,0.962706,0.907953,0.168029,0.606224,1.588038,0.000061
1805,1110,43,10943,7796,0.583969,0.962706,0.092093,0.962706,0.907907,0.168105,0.605922,1.588828,0.000061
1806,1110,43,10942,7797,0.583916,0.962706,0.092101,0.962706,0.907899,0.168118,0.605872,1.58896,0.000061
1807,1110,43,10941,7798,0.583863,0.962706,0.092109,0.962706,0.907891,0.168131,0.605821,1.589092,0.000061
1808,1110,43,10940,7799,0.583809,0.962706,0.092116,0.962706,0.907884,0.168144,0.605771,1.589224,0.000061
1809,1110,43,10938,7801,0.583702,0.962706,0.092131,0.962706,0.907869,0.168169,0.605671,1.589488,0.000061
1810,1110,43,10936,7803,0.583596,0.962706,0.092147,0.962706,0.907853,0.168195,0.60557,1.589752,0.000061
1811,1110,43,10935,7804,0.583542,0.962706,0.092154,0.962706,0.907846,0.168207,0.60552,1.589884,0.000061
1812,1110,43,10933,7806,0.583436,0.962706,0.09217,0.962706,0.90783,0.168233,0.605419,1.590148,0.000062
1813,1110,43,10932,7807,0.583382,0.962706,0.092177,0.962706,0.907823,0.168246,0.605369,1.59028,0.000062
1814,1110,43,10929,7810,0.583222,0.962706,0.0922,0.962706,0.9078,0.168284,0.605218,1.590676,0.000062
1815,1110,43,10928,7811,0.583169,0.962706,0.092208,0.962706,0.907792,0.168297,0.605168,1.590808,0.000062
1816,1110,43,10909,7830,0.582155,0.962706,0.092354,0.962706,0.907646,0.168539,0.604213,1.593323,0.000062
1817,1110,43,10907,7832,0.582048,0.962706,0.092369,0.962706,0.907631,0.168565,0.604112,1.593588,0.000062
1818,1110,43,10906,7833,0.581995,0.962706,0.092377,0.962706,0.907623,0.168578,0.604062,1.593721,0.000062
1819,1110,43,10904,7835,0.581888,0.962706,0.092392,0.962706,0.907608,0.168603,0.603961,1.593986,0.000062
1820,1110,43,10903,7836,0.581835,0.962706,0.0924,0.962706,0.9076,0.168616,0.603911,1.594119,0.000062
1821,1110,43,10902,7837,0.581781,0.962706,0.092408,0.962706,0.907592,0.168629,0.603861,1.594251,0.000063
1822,1110,43,10900,7839,0.581675,0.962706,0.092423,0.962706,0.907577,0.168655,0.60376,1.594517,0.000063
1823,1110,43,10899,7840,0.581621,0.962706,0.092431,0.962706,0.907569,0.168667,0.60371,1.59465,0.000063
1824,1109,44,10899,7840,0.581621,0.961839,0.092355,0.961839,0.907645,0.168528,0.60366,1.593346,0.000063
1825,1109,44,10898,7841,0.581568,0.961839,0.092363,0.961839,0.907637,0.168541,0.603609,1.593478,0.000063
1826,1109,44,10891,7848,0.581194,0.961839,0.092417,0.961839,0.907583,0.168631,0.603258,1.594408,0.000063
1827,1109,44,10890,7849,0.581141,0.961839,0.092424,0.961839,0.907576,0.168644,0.603207,1.594541,0.000063
1828,1109,44,10887,7852,0.580981,0.961839,0.092447,0.961839,0.907553,0.168682,0.603057,1.59494,0.000063
1829,1109,44,10885,7854,0.580874,0.961839,0.092463,0.961839,0.907537,0.168708,0.602956,1.595206,0.000063
1830,1109,44,10884,7855,0.580821,0.961839,0.092471,0.961839,0.907529,0.168721,0.602906,1.595339,0.000063
1831,1109,44,10883,7856,0.580767,0.961839,0.092478,0.961839,0.907522,0.168733,0.602855,1.595472,0.000063
1832,1109,44,10879,7860,0.580554,0.961839,0.092509,0.961839,0.907491,0.168785,0.602654,1.596004,0.000063
1833,1109,44,10878,7861,0.580501,0.961839,0.092517,0.961839,0.907483,0.168798,0.602604,1.596137,0.000063
1834,1109,44,10877,7862,0.580447,0.961839,0.092525,0.961839,0.907475,0.16881,0.602554,1.59627,0.000063
1835,1109,44,10865,7874,0.579807,0.961839,0.092617,0.961839,0.907383,0.168965,0.601951,1.59787,0.000063
1836,1109,44,10863,7876,0.5797,0.961839,0.092633,0.961839,0.907367,0.16899,0.60185,1.598137,0.000063
1837,1109,44,10852,7887,0.579113,0.961839,0.092718,0.961839,0.907282,0.169132,0.601297,1.599607,0.000064
1838,1109,44,10851,7888,0.57906,0.961839,0.092726,0.961839,0.907274,0.169145,0.601247,1.59974,0.000064
1839,1109,44,10848,7891,0.5789,0.961839,0.092749,0.961839,0.907251,0.169184,0.601096,1.600142,0.000064
1840,1109,44,10847,7892,0.578846,0.961839,0.092757,0.961839,0.907243,0.169197,0.601046,1.600276,0.000064
1841,1109,44,10846,7893,0.578793,0.961839,0.092765,0.961839,0.907235,0.16921,0.600995,1.600409,0.000064
1842,1109,44,10845,7894,0.57874,0.961839,0.092772,0.961839,0.907228,0.169223,0.600945,1.600543,0.000064
1843,1109,44,10844,7895,0.578686,0.961839,0.09278,0.961839,0.90722,0.169235,0.600895,1.600677,0.000064
1844,1109,44,10843,7896,0.578633,0.961839,0.092788,0.961839,0.907212,0.169248,0.600845,1.600811,0.000065
1845,1109,44,10841,7898,0.578526,0.961839,0.092803,0.961839,0.907197,0.169274,0.600744,1.601079,0.000065
1846,1109,44,10839,7900,0.578419,0.961839,0.092819,0.961839,0.907181,0.1693,0.600643,1.601347,0.000065
1847,1109,44,10838,7901,0.578366,0.961839,0.092827,0.961839,0.907173,0.169313,0.600593,1.601481,0.000065
1848,1109,44,10836,7903,0.578259,0.961839,0.092842,0.961839,0.907158,0.169339,0.600493,1.601749,0.000065
1849,1109,44,10833,7906,0.578099,0.961839,0.092866,0.961839,0.907134,0.169378,0.600342,1.602152,0.000065
1850,1109,44,10832,7907,0.578046,0.961839,0.092873,0.961839,0.907127,0.169391,0.600292,1.602286,0.000065
1851,1109,44,10826,7913,0.577726,0.961839,0.09292,0.961839,0.90708,0.169468,0.59999,1.603091,0.000065
1852,1109,44,10824,7915,0.577619,0.961839,0.092936,0.961839,0.907064,0.169494,0.599889,1.60336,0.000065
1853,1108,45,10819,7920,0.577352,0.960971,0.092898,0.960971,0.907102,0.169419,0.599588,1.60272,0.000065
1854,1108,45,10818,7921,0.577299,0.960971,0.092906,0.960971,0.907094,0.169432,0.599538,1.602854,0.000066
1855,1108,45,10816,7923,0.577192,0.960971,0.092922,0.960971,0.907078,0.169458,0.599437,1.603123,0.000066
1856,1108,45,10815,7924,0.577139,0.960971,0.09293,0.960971,0.90707,0.169471,0.599387,1.603258,0.000066
1857,1108,45,10814,7925,0.577085,0.960971,0.092937,0.960971,0.907063,0.169484,0.599336,1.603392,0.000066
