"Instance_number","'True Positives'","'False Negatives'","'False Positives'","'True Negatives'","'False Positive Rate'","'True Positive Rate'","Precision","Recall","Fallout","FMeasure","'Sample Size'","Lift","Threshold"
242,791,362,2488,16251,0.132771,0.686036,0.241232,0.686036,0.758768,0.356949,0.16484,4.161829,0.021764
243,790,363,2485,16254,0.132611,0.685169,0.241221,0.685169,0.758779,0.35682,0.164639,4.161644,0.021834
244,790,363,2482,16257,0.132451,0.685169,0.241443,0.685169,0.758557,0.357062,0.164488,4.16546,0.021837
245,790,363,2481,16258,0.132398,0.685169,0.241516,0.685169,0.758484,0.357143,0.164438,4.166733,0.021864
246,790,363,2480,16259,0.132344,0.685169,0.24159,0.685169,0.75841,0.357224,0.164388,4.168007,0.021902
247,790,363,2479,16260,0.132291,0.685169,0.241664,0.685169,0.758336,0.357304,0.164337,4.169282,0.021907
248,790,363,2476,16263,0.132131,0.685169,0.241886,0.685169,0.758114,0.357547,0.164187,4.173112,0.021914
249,790,363,2475,16264,0.132077,0.685169,0.24196,0.685169,0.75804,0.357628,0.164136,4.17439,0.021967
250,790,363,2472,16267,0.131917,0.685169,0.242183,0.685169,0.757817,0.357871,0.163986,4.178229,0.021976
251,790,363,2470,16269,0.131811,0.685169,0.242331,0.685169,0.757669,0.358033,0.163885,4.180793,0.021984
252,790,363,2466,16273,0.131597,0.685169,0.242629,0.685169,0.757371,0.358358,0.163684,4.185929,0.021989
253,790,363,2465,16274,0.131544,0.685169,0.242704,0.685169,0.757296,0.358439,0.163634,4.187215,0.022009
254,790,363,2464,16275,0.13149,0.685169,0.242778,0.685169,0.757222,0.358521,0.163583,4.188502,0.022015
255,790,363,2460,16279,0.131277,0.685169,0.243077,0.685169,0.756923,0.358846,0.163382,4.193657,0.022049
256,790,363,2458,16281,0.13117,0.685169,0.243227,0.685169,0.756773,0.359009,0.163282,4.196239,0.022049
257,790,363,2457,16282,0.131117,0.685169,0.243302,0.685169,0.756698,0.359091,0.163231,4.197531,0.022066
258,789,364,2456,16283,0.131064,0.684302,0.243143,0.684302,0.756857,0.358799,0.163131,4.194802,0.022111
259,789,364,2453,16286,0.130903,0.684302,0.243368,0.684302,0.756632,0.359044,0.16298,4.198683,0.02212
260,789,364,2452,16287,0.13085,0.684302,0.243443,0.684302,0.756557,0.359126,0.16293,4.199979,0.022143
261,789,364,2451,16288,0.130797,0.684302,0.243519,0.684302,0.756481,0.359208,0.16288,4.201275,0.022164
262,789,364,2450,16289,0.130743,0.684302,0.243594,0.684302,0.756406,0.35929,0.162829,4.202572,0.022194
263,789,364,2448,16291,0.130637,0.684302,0.243744,0.684302,0.756256,0.359453,0.162729,4.205169,0.02222
264,789,364,2447,16292,0.130583,0.684302,0.24382,0.684302,0.75618,0.359535,0.162678,4.206468,0.022255
265,789,364,2444,16295,0.130423,0.684302,0.244046,0.684302,0.755954,0.359781,0.162528,4.210372,0.022266
266,789,364,2441,16298,0.130263,0.684302,0.244272,0.684302,0.755728,0.360027,0.162377,4.214282,0.0223
267,789,364,2437,16302,0.13005,0.684302,0.244575,0.684302,0.755425,0.360356,0.162176,4.219508,0.022308
268,789,364,2436,16303,0.129996,0.684302,0.244651,0.684302,0.755349,0.360439,0.162125,4.220816,0.022341
269,789,364,2432,16307,0.129783,0.684302,0.244955,0.684302,0.755045,0.360768,0.161924,4.226058,0.02235
270,788,365,2430,16309,0.129676,0.683435,0.244873,0.683435,0.755127,0.360558,0.161774,4.224636,0.022378
271,788,365,2424,16315,0.129356,0.683435,0.24533,0.683435,0.75467,0.361054,0.161472,4.232528,0.022407
272,787,366,2422,16317,0.129249,0.682567,0.245248,0.682567,0.754752,0.360844,0.161321,4.231108,0.022416
273,787,366,2421,16318,0.129196,0.682567,0.245324,0.682567,0.754676,0.360926,0.161271,4.232427,0.022461
274,787,366,2419,16320,0.129089,0.682567,0.245477,0.682567,0.754523,0.361092,0.16117,4.235068,0.022504
275,787,366,2417,16322,0.128982,0.682567,0.24563,0.682567,0.75437,0.361258,0.16107,4.237711,0.0226
276,787,366,2415,16324,0.128876,0.682567,0.245784,0.682567,0.754216,0.361424,0.160969,4.240358,0.022617
277,787,366,2413,16326,0.128769,0.682567,0.245938,0.682567,0.754063,0.36159,0.160869,4.243008,0.022627
278,787,366,2409,16330,0.128555,0.682567,0.246245,0.682567,0.753755,0.361922,0.160668,4.248319,0.022644
279,787,366,2407,16332,0.128449,0.682567,0.246399,0.682567,0.753601,0.362089,0.160567,4.250979,0.022712
280,787,366,2406,16333,0.128395,0.682567,0.246477,0.682567,0.753523,0.362172,0.160517,4.25231,0.022761
281,787,366,2404,16335,0.128289,0.682567,0.246631,0.682567,0.753369,0.362339,0.160416,4.254976,0.022879
282,787,366,2400,16339,0.128075,0.682567,0.246941,0.682567,0.753059,0.362673,0.160215,4.260316,0.02295
283,787,366,2399,16340,0.128022,0.682567,0.247018,0.682567,0.752982,0.362756,0.160165,4.261653,0.022957
284,787,366,2395,16344,0.127808,0.682567,0.247329,0.682567,0.752671,0.363091,0.159964,4.26701,0.022985
285,787,366,2393,16346,0.127702,0.682567,0.247484,0.682567,0.752516,0.363259,0.159863,4.269694,0.023033
286,787,366,2391,16348,0.127595,0.682567,0.24764,0.682567,0.75236,0.363426,0.159763,4.272381,0.023115
287,787,366,2390,16349,0.127541,0.682567,0.247718,0.682567,0.752282,0.36351,0.159712,4.273726,0.023128
288,787,366,2386,16353,0.127328,0.682567,0.24803,0.682567,0.75197,0.363847,0.159511,4.279113,0.02315
289,787,366,2385,16354,0.127275,0.682567,0.248108,0.682567,0.751892,0.363931,0.159461,4.280463,0.023207
290,787,366,2382,16357,0.127115,0.682567,0.248343,0.682567,0.751657,0.364183,0.15931,4.284515,0.023259
291,787,366,2379,16360,0.126954,0.682567,0.248579,0.682567,0.751421,0.364436,0.159159,4.288575,0.023267
292,787,366,2378,16361,0.126901,0.682567,0.248657,0.682567,0.751343,0.364521,0.159109,4.28993,0.023281
293,787,366,2377,16362,0.126848,0.682567,0.248736,0.682567,0.751264,0.364605,0.159059,4.291285,0.023319
294,787,366,2376,16363,0.126794,0.682567,0.248814,0.682567,0.751186,0.36469,0.159009,4.292642,0.023362
295,787,366,2375,16364,0.126741,0.682567,0.248893,0.682567,0.751107,0.364774,0.158958,4.294,0.023366
296,787,366,2374,16365,0.126688,0.682567,0.248972,0.682567,0.751028,0.364859,0.158908,4.295358,0.023437
297,787,366,2371,16368,0.126528,0.682567,0.249208,0.682567,0.750792,0.365113,0.158757,4.299439,0.023448
298,787,366,2370,16369,0.126474,0.682567,0.249287,0.682567,0.750713,0.365197,0.158707,4.3008,0.023455
299,787,366,2365,16374,0.126207,0.682567,0.249683,0.682567,0.750317,0.365621,0.158456,4.307623,0.023479
300,787,366,2364,16375,0.126154,0.682567,0.249762,0.682567,0.750238,0.365706,0.158405,4.30899,0.023491
301,787,366,2363,16376,0.126101,0.682567,0.249841,0.682567,0.750159,0.365791,0.158355,4.310358,0.023528
302,787,366,2359,16380,0.125887,0.682567,0.250159,0.682567,0.749841,0.366132,0.158154,4.315838,0.023607
303,787,366,2358,16381,0.125834,0.682567,0.250238,0.682567,0.749762,0.366217,0.158104,4.317211,0.023659
304,787,366,2357,16382,0.12578,0.682567,0.250318,0.682567,0.749682,0.366302,0.158053,4.318584,0.023666
305,786,367,2352,16387,0.125514,0.6817,0.250478,0.6817,0.749522,0.366348,0.157752,4.321343,0.02374
306,786,367,2350,16389,0.125407,0.6817,0.250638,0.6817,0.749362,0.366519,0.157651,4.324099,0.02379
307,786,367,2345,16394,0.12514,0.6817,0.251038,0.6817,0.748962,0.366947,0.1574,4.331004,0.023807
308,786,367,2344,16395,0.125087,0.6817,0.251118,0.6817,0.748882,0.367032,0.15735,4.332388,0.023844
309,786,367,2343,16396,0.125033,0.6817,0.251198,0.6817,0.748802,0.367118,0.157299,4.333773,0.023879
310,786,367,2341,16398,0.124927,0.6817,0.251359,0.6817,0.748641,0.36729,0.157199,4.336545,0.023924
311,786,367,2340,16399,0.124873,0.6817,0.25144,0.6817,0.74856,0.367376,0.157149,4.337932,0.023965
312,786,367,2339,16400,0.12482,0.6817,0.25152,0.6817,0.74848,0.367461,0.157098,4.33932,0.024028
313,786,367,2338,16401,0.124767,0.6817,0.251601,0.6817,0.748399,0.367547,0.157048,4.340709,0.024053
314,786,367,2336,16403,0.12466,0.6817,0.251762,0.6817,0.748238,0.367719,0.156948,4.34349,0.024171
315,786,367,2334,16405,0.124553,0.6817,0.251923,0.6817,0.748077,0.367891,0.156847,4.346274,0.024217
316,786,367,2330,16409,0.12434,0.6817,0.252246,0.6817,0.747754,0.368236,0.156646,4.351853,0.024301
317,785,368,2326,16413,0.124126,0.680833,0.25233,0.680833,0.74767,0.368199,0.156395,4.353302,0.024396
318,785,368,2324,16415,0.124019,0.680833,0.252493,0.680833,0.747507,0.368372,0.156294,4.356102,0.024419
319,785,368,2323,16416,0.123966,0.680833,0.252574,0.680833,0.747426,0.368458,0.156244,4.357504,0.024424
320,785,368,2322,16417,0.123913,0.680833,0.252655,0.680833,0.747345,0.368545,0.156193,4.358906,0.024494
321,785,368,2321,16418,0.123859,0.680833,0.252737,0.680833,0.747263,0.368631,0.156143,4.36031,0.024517
322,785,368,2318,16421,0.123699,0.680833,0.252981,0.680833,0.747019,0.368891,0.155992,4.364525,0.024528
323,784,369,2314,16425,0.123486,0.679965,0.253066,0.679965,0.746934,0.368854,0.155741,4.366001,0.024587
324,784,369,2313,16426,0.123432,0.679965,0.253148,0.679965,0.746852,0.368941,0.155691,4.36741,0.024605
325,784,369,2312,16427,0.123379,0.679965,0.25323,0.679965,0.74677,0.369028,0.15564,4.368821,0.024742
326,783,370,2305,16434,0.123005,0.679098,0.253562,0.679098,0.746438,0.369253,0.155238,4.374552,0.024794
327,782,371,2302,16437,0.122845,0.678231,0.253567,0.678231,0.746433,0.369129,0.155037,4.374632,0.024797
328,782,371,2301,16438,0.122792,0.678231,0.253649,0.678231,0.746351,0.369216,0.154987,4.376051,0.024805
329,782,371,2300,16439,0.122739,0.678231,0.253731,0.678231,0.746269,0.369303,0.154937,4.377471,0.024888
330,782,371,2298,16441,0.122632,0.678231,0.253896,0.678231,0.746104,0.369478,0.154836,4.380313,0.024919
331,782,371,2296,16443,0.122525,0.678231,0.254061,0.678231,0.745939,0.369653,0.154736,4.38316,0.024979
332,782,371,2291,16448,0.122258,0.678231,0.254474,0.678231,0.745526,0.37009,0.154484,4.390291,0.024998
333,782,371,2289,16450,0.122152,0.678231,0.25464,0.678231,0.74536,0.370265,0.154384,4.39315,0.025008
334,782,371,2288,16451,0.122098,0.678231,0.254723,0.678231,0.745277,0.370353,0.154333,4.394581,0.025099
335,781,372,2288,16451,0.122098,0.677363,0.25448,0.677363,0.74552,0.369967,0.154283,4.390392,0.0253
336,781,372,2287,16452,0.122045,0.677363,0.254563,0.677363,0.745437,0.370054,0.154233,4.391823,0.025323
337,781,372,2284,16455,0.121885,0.677363,0.254812,0.677363,0.745188,0.370318,0.154082,4.396122,0.025384
338,781,372,2282,16457,0.121778,0.677363,0.254979,0.677363,0.745021,0.370493,0.153982,4.398992,0.025398
339,781,372,2281,16458,0.121725,0.677363,0.255062,0.677363,0.744938,0.370581,0.153931,4.400429,0.025549
340,781,372,2280,16459,0.121671,0.677363,0.255145,0.677363,0.744855,0.370669,0.153881,4.401866,0.025583
341,781,372,2277,16462,0.121511,0.677363,0.255396,0.677363,0.744604,0.370933,0.15373,4.406185,0.025592
342,781,372,2276,16463,0.121458,0.677363,0.255479,0.677363,0.744521,0.371021,0.15368,4.407626,0.025603
343,781,372,2275,16464,0.121405,0.677363,0.255563,0.677363,0.744437,0.37111,0.15363,4.409068,0.025789
344,781,372,2274,16465,0.121351,0.677363,0.255646,0.677363,0.744354,0.371198,0.153579,4.410512,0.025801
345,781,372,2273,16466,0.121298,0.677363,0.25573,0.677363,0.74427,0.371286,0.153529,4.411956,0.025922
346,781,372,2272,16467,0.121244,0.677363,0.255814,0.677363,0.744186,0.371374,0.153479,4.413401,0.025974
347,781,372,2271,16468,0.121191,0.677363,0.255898,0.677363,0.744102,0.371463,0.153429,4.414847,0.026073
348,780,373,2263,16476,0.120764,0.676496,0.256326,0.676496,0.743674,0.371783,0.152976,4.422235,0.026165
349,778,375,2256,16483,0.120391,0.674761,0.256427,0.674761,0.743573,0.371626,0.152524,4.42398,0.026175
350,774,379,2252,16487,0.120177,0.671292,0.255783,0.671292,0.744217,0.370424,0.152121,4.41287,0.026211
351,774,379,2251,16488,0.120124,0.671292,0.255868,0.671292,0.744132,0.370512,0.152071,4.414329,0.026227
352,774,379,2250,16489,0.12007,0.671292,0.255952,0.671292,0.744048,0.370601,0.152021,4.415789,0.026355
353,773,380,2245,16494,0.119804,0.670425,0.25613,0.670425,0.74387,0.370655,0.151719,4.418851,0.026414
354,771,382,2244,16495,0.11975,0.66869,0.255721,0.66869,0.744279,0.369962,0.151568,4.411804,0.026445
355,770,383,2238,16501,0.11943,0.667823,0.255984,0.667823,0.744016,0.370103,0.151217,4.416335,0.026647
356,768,385,2234,16505,0.119217,0.666088,0.255829,0.666088,0.744171,0.369675,0.150915,4.413668,0.026683
357,767,386,2227,16512,0.118843,0.665221,0.256179,0.665221,0.743821,0.369906,0.150513,4.419699,0.026687
358,766,387,2221,16518,0.118523,0.664354,0.256445,0.664354,0.743555,0.370048,0.150161,4.424281,0.026761
359,766,387,2213,16526,0.118096,0.664354,0.257133,0.664354,0.742867,0.370765,0.149759,4.436162,0.027085
360,766,387,2212,16527,0.118043,0.664354,0.25722,0.664354,0.74278,0.370855,0.149708,4.437652,0.027102
361,766,387,2211,16528,0.117989,0.664354,0.257306,0.664354,0.742694,0.370944,0.149658,4.439142,0.027231
362,766,387,2210,16529,0.117936,0.664354,0.257392,0.664354,0.742608,0.371034,0.149608,4.440634,0.02734
363,766,387,2209,16530,0.117882,0.664354,0.257479,0.664354,0.742521,0.371124,0.149558,4.442127,0.027378
364,766,387,2208,16531,0.117829,0.664354,0.257566,0.664354,0.742434,0.371214,0.149507,4.44362,0.027391
365,766,387,2207,16532,0.117776,0.664354,0.257652,0.664354,0.742348,0.371304,0.149457,4.445115,0.027474
366,766,387,2206,16533,0.117722,0.664354,0.257739,0.664354,0.742261,0.371394,0.149407,4.446611,0.027581
367,766,387,2205,16534,0.117669,0.664354,0.257826,0.664354,0.742174,0.371484,0.149357,4.448107,0.027634
368,766,387,2204,16535,0.117616,0.664354,0.257912,0.664354,0.742088,0.371574,0.149306,4.449605,0.027743
369,766,387,2203,16536,0.117562,0.664354,0.257999,0.664354,0.742001,0.371664,0.149256,4.451104,0.027824
370,766,387,2201,16538,0.117456,0.664354,0.258173,0.664354,0.741827,0.371845,0.149155,4.454104,0.027837
371,766,387,2200,16539,0.117402,0.664354,0.25826,0.664354,0.74174,0.371935,0.149105,4.455606,0.027861
372,766,387,2199,16540,0.117349,0.664354,0.258347,0.664354,0.741653,0.372025,0.149055,4.457109,0.028237
373,766,387,2198,16541,0.117295,0.664354,0.258435,0.664354,0.741565,0.372116,0.149005,4.458612,0.028331
374,766,387,2197,16542,0.117242,0.664354,0.258522,0.664354,0.741478,0.372206,0.148954,4.460117,0.028647
375,766,387,2196,16543,0.117189,0.664354,0.258609,0.664354,0.741391,0.372296,0.148904,4.461623,0.028942
376,766,387,2195,16544,0.117135,0.664354,0.258696,0.664354,0.741304,0.372387,0.148854,4.46313,0.029024
377,765,388,2190,16549,0.116869,0.663487,0.258883,0.663487,0.741117,0.372444,0.148552,4.466353,0.0291
378,765,388,2184,16555,0.116548,0.663487,0.25941,0.663487,0.74059,0.372989,0.148251,4.475441,0.029134
379,765,388,2181,16558,0.116388,0.663487,0.259674,0.663487,0.740326,0.373262,0.1481,4.479998,0.029277
380,764,389,2178,16561,0.116228,0.662619,0.259687,0.662619,0.740313,0.373138,0.147899,4.480225,0.029378
381,763,390,2176,16563,0.116121,0.661752,0.259612,0.661752,0.740388,0.372923,0.147748,4.478928,0.029391
382,762,391,2172,16567,0.115908,0.660885,0.259714,0.660885,0.740286,0.37289,0.147496,4.480681,0.029455
383,761,392,2164,16575,0.115481,0.660017,0.260171,0.660017,0.739829,0.373222,0.147044,4.488569,0.029474
384,760,393,2160,16579,0.115268,0.65915,0.260274,0.65915,0.739726,0.373189,0.146793,4.490347,0.029589
385,759,394,2159,16580,0.115214,0.658283,0.26011,0.658283,0.73989,0.372881,0.146692,4.487512,0.029648
386,759,394,2158,16581,0.115161,0.658283,0.260199,0.658283,0.739801,0.372973,0.146642,4.48905,0.029689
387,758,395,2152,16587,0.114841,0.657415,0.260481,0.657415,0.739519,0.373123,0.14629,4.49392,0.029859
388,758,395,2151,16588,0.114787,0.657415,0.260571,0.657415,0.739429,0.373215,0.14624,4.495465,0.029928
389,758,395,2149,16590,0.114681,0.657415,0.26075,0.657415,0.73925,0.373399,0.146139,4.498558,0.030017
390,758,395,2148,16591,0.114627,0.657415,0.26084,0.657415,0.73916,0.373491,0.146089,4.500106,0.030147
391,758,395,2147,16592,0.114574,0.657415,0.260929,0.657415,0.739071,0.373583,0.146039,4.501655,0.030214
392,758,395,2146,16593,0.114521,0.657415,0.261019,0.657415,0.738981,0.373675,0.145988,4.503205,0.030235
393,758,395,2145,16594,0.114467,0.657415,0.261109,0.657415,0.738891,0.373767,0.145938,4.504756,0.030253
394,758,395,2144,16595,0.114414,0.657415,0.261199,0.657415,0.738801,0.373859,0.145888,4.506309,0.030421
395,758,395,2143,16596,0.11436,0.657415,0.261289,0.657415,0.738711,0.373952,0.145838,4.507862,0.030504
396,758,395,2141,16598,0.114254,0.657415,0.261469,0.657415,0.738531,0.374136,0.145737,4.510972,0.030598
397,758,395,2140,16599,0.1142,0.657415,0.26156,0.657415,0.73844,0.374229,0.145687,4.512529,0.030786
398,758,395,2139,16600,0.114147,0.657415,0.26165,0.657415,0.73835,0.374321,0.145636,4.514086,0.031788
399,758,395,2137,16602,0.11404,0.657415,0.261831,0.657415,0.738169,0.374506,0.145536,4.517205,0.031822
400,758,395,2135,16604,0.113934,0.657415,0.262012,0.657415,0.737988,0.374691,0.145435,4.520328,0.031903
401,758,395,2134,16605,0.11388,0.657415,0.262102,0.657415,0.737898,0.374784,0.145385,4.521891,0.032798
402,758,395,2133,16606,0.113827,0.657415,0.262193,0.657415,0.737807,0.374876,0.145335,4.523455,0.032854
403,758,395,2131,16608,0.11372,0.657415,0.262375,0.657415,0.737625,0.375062,0.145234,4.526586,0.032966
404,758,395,2130,16609,0.113667,0.657415,0.262465,0.657415,0.737535,0.375155,0.145184,4.528154,0.033307
405,757,396,2130,16609,0.113667,0.656548,0.26221,0.656548,0.73779,0.374752,0.145134,4.523746,0.034516
406,755,398,2114,16625,0.112813,0.654814,0.263158,0.654814,0.736842,0.375435,0.144229,4.540101,0.034728
407,753,400,2099,16640,0.112012,0.653079,0.264025,0.653079,0.735975,0.37603,0.143374,4.555065,0.034762
408,751,402,2091,16648,0.111585,0.651344,0.264251,0.651344,0.735749,0.37597,0.142872,4.558952,0.0348
409,749,404,2075,16664,0.110732,0.64961,0.265227,0.64961,0.734773,0.376666,0.141967,4.575792,0.034916
410,745,408,2053,16686,0.109558,0.646141,0.266262,0.646141,0.733738,0.37712,0.14066,4.593648,0.035061
411,742,411,2043,16696,0.109024,0.643539,0.266427,0.643539,0.733573,0.376841,0.140006,4.596506,0.035159
412,737,416,2030,16709,0.10833,0.639202,0.266353,0.639202,0.733647,0.37602,0.139101,4.595232,0.035163
413,735,418,2018,16721,0.10769,0.637467,0.266981,0.637467,0.733019,0.376344,0.138397,4.606067,0.035258
414,735,418,2017,16722,0.107636,0.637467,0.267078,0.637467,0.732922,0.37644,0.138347,4.607741,0.035265
415,731,422,2006,16733,0.107049,0.633998,0.267081,0.633998,0.732919,0.375835,0.137593,4.60778,0.035279
416,729,424,1997,16742,0.106569,0.632264,0.267425,0.632264,0.732575,0.37587,0.13704,4.613716,0.036439
417,729,424,1996,16743,0.106516,0.632264,0.267523,0.632264,0.732477,0.375967,0.13699,4.615409,0.036776
418,729,424,1995,16744,0.106462,0.632264,0.267621,0.632264,0.732379,0.376064,0.136939,4.617103,0.037458
419,728,425,1995,16744,0.106462,0.631396,0.267352,0.631396,0.732648,0.375645,0.136889,4.612463,0.038301
420,728,425,1994,16745,0.106409,0.631396,0.26745,0.631396,0.73255,0.375742,0.136839,4.614157,0.039822
421,728,425,1993,16746,0.106356,0.631396,0.267549,0.631396,0.732451,0.375839,0.136789,4.615853,0.040072
422,728,425,1992,16747,0.106302,0.631396,0.267647,0.631396,0.732353,0.375936,0.136738,4.61755,0.04019
423,728,425,1991,16748,0.106249,0.631396,0.267745,0.631396,0.732255,0.376033,0.136688,4.619248,0.04197
424,728,425,1990,16749,0.106196,0.631396,0.267844,0.631396,0.732156,0.37613,0.136638,4.620948,0.042541
425,727,426,1990,16749,0.106196,0.630529,0.267575,0.630529,0.732425,0.375711,0.136588,4.616299,0.042791
426,727,426,1988,16751,0.106089,0.630529,0.267772,0.630529,0.732228,0.375905,0.136487,4.619699,0.042887
427,727,426,1987,16752,0.106036,0.630529,0.26787,0.630529,0.73213,0.376002,0.136437,4.621402,0.043442
428,727,426,1986,16753,0.105982,0.630529,0.267969,0.630529,0.732031,0.376099,0.136386,4.623105,0.044083
429,727,426,1985,16754,0.105929,0.630529,0.268068,0.630529,0.731932,0.376197,0.136336,4.62481,0.044258
430,727,426,1984,16755,0.105875,0.630529,0.268167,0.630529,0.731833,0.376294,0.136286,4.626516,0.044589
431,727,426,1983,16756,0.105822,0.630529,0.268266,0.630529,0.731734,0.376391,0.136236,4.628223,0.044827
432,727,426,1982,16757,0.105769,0.630529,0.268365,0.630529,0.731635,0.376489,0.136185,4.629931,0.044861
433,727,426,1981,16758,0.105715,0.630529,0.268464,0.630529,0.731536,0.376586,0.136135,4.631641,0.045898
434,727,426,1980,16759,0.105662,0.630529,0.268563,0.630529,0.731437,0.376684,0.136085,4.633352,0.045951
435,727,426,1979,16760,0.105609,0.630529,0.268662,0.630529,0.731338,0.376782,0.136035,4.635064,0.046603
436,727,426,1978,16761,0.105555,0.630529,0.268762,0.630529,0.731238,0.376879,0.135984,4.636778,0.048519
437,717,436,1960,16779,0.104595,0.621856,0.267837,0.621856,0.732163,0.374413,0.134577,4.620829,0.048829
438,713,440,1945,16794,0.103794,0.618387,0.268247,0.618387,0.731753,0.37418,0.133622,4.627897,0.04894
439,710,443,1927,16812,0.102834,0.615785,0.269245,0.615785,0.730755,0.37467,0.132566,4.645125,0.04908
440,705,448,1912,16827,0.102033,0.611448,0.269392,0.611448,0.730608,0.374005,0.13156,4.647662,0.049112
441,701,452,1896,16843,0.101179,0.607979,0.269927,0.607979,0.730073,0.373867,0.130555,4.656882,0.049197
442,695,458,1878,16861,0.100219,0.602775,0.270113,0.602775,0.729887,0.373054,0.129348,4.660088,0.04923
443,693,460,1856,16883,0.099045,0.601041,0.271871,0.601041,0.728129,0.374392,0.128142,4.690429,0.04946
444,686,467,1833,16906,0.097817,0.59497,0.27233,0.59497,0.72767,0.373638,0.126634,4.698347,0.0495
445,681,472,1812,16927,0.096697,0.590633,0.273165,0.590633,0.726835,0.37356,0.125327,4.712745,0.049537
446,676,477,1803,16936,0.096216,0.586297,0.272691,0.586297,0.727309,0.372247,0.124623,4.704563,0.049723
447,676,477,1802,16937,0.096163,0.586297,0.272801,0.586297,0.727199,0.372349,0.124573,4.706462,0.051617
448,676,477,1801,16938,0.09611,0.586297,0.272911,0.586297,0.727089,0.372452,0.124522,4.708362,0.054546
449,676,477,1800,16939,0.096056,0.586297,0.273021,0.586297,0.726979,0.372554,0.124472,4.710263,0.05489
450,676,477,1799,16940,0.096003,0.586297,0.273131,0.586297,0.726869,0.372657,0.124422,4.712167,0.057775
451,676,477,1798,16941,0.09595,0.586297,0.273242,0.586297,0.726758,0.37276,0.124372,4.714071,0.059591
452,676,477,1797,16942,0.095896,0.586297,0.273352,0.586297,0.726648,0.372863,0.124321,4.715977,0.062663
453,676,477,1796,16943,0.095843,0.586297,0.273463,0.586297,0.726537,0.372966,0.124271,4.717885,0.066962
454,676,477,1794,16945,0.095736,0.586297,0.273684,0.586297,0.726316,0.373171,0.124171,4.721705,0.067166
455,676,477,1793,16946,0.095683,0.586297,0.273795,0.586297,0.726205,0.373274,0.12412,4.723618,0.067354
456,676,477,1791,16948,0.095576,0.586297,0.274017,0.586297,0.725983,0.373481,0.12402,4.727447,0.067659
457,676,477,1790,16949,0.095523,0.586297,0.274128,0.586297,0.725872,0.373584,0.123969,4.729364,0.06846
458,676,477,1789,16950,0.095469,0.586297,0.274239,0.586297,0.725761,0.373687,0.123919,4.731283,0.072064
459,676,477,1788,16951,0.095416,0.586297,0.274351,0.586297,0.725649,0.37379,0.123869,4.733203,0.072885
460,675,478,1788,16951,0.095416,0.585429,0.274056,0.585429,0.725944,0.373341,0.123819,4.72812,0.073006
461,675,478,1787,16952,0.095363,0.585429,0.274167,0.585429,0.725833,0.373444,0.123768,4.730041,0.073516
462,675,478,1786,16953,0.095309,0.585429,0.274279,0.585429,0.725721,0.373547,0.123718,4.731963,0.084211
463,675,478,1784,16955,0.095203,0.585429,0.274502,0.585429,0.725498,0.373754,0.123618,4.735811,0.085828
464,675,478,1783,16956,0.095149,0.585429,0.274614,0.585429,0.725386,0.373858,0.123567,4.737738,0.089304
465,674,479,1783,16956,0.095149,0.584562,0.274318,0.584562,0.725682,0.373407,0.123517,4.732645,0.111215
466,652,501,1731,17008,0.092374,0.565481,0.273605,0.565481,0.726395,0.368778,0.119797,4.720334,0.112153
467,634,519,1679,17060,0.089599,0.54987,0.274103,0.54987,0.725897,0.36584,0.116278,4.728929,0.112722
468,615,538,1636,17103,0.087305,0.533391,0.273212,0.533391,0.726788,0.36134,0.113161,4.713557,0.113052
469,596,557,1584,17155,0.08453,0.516912,0.273394,0.516912,0.726606,0.357636,0.109592,4.716707,0.113303
470,582,571,1526,17213,0.081434,0.50477,0.276091,0.50477,0.723909,0.356946,0.105972,4.76323,0.113684
471,569,584,1487,17252,0.079353,0.493495,0.276751,0.493495,0.723249,0.354628,0.103358,4.774614,0.113908
472,553,600,1432,17307,0.076418,0.479618,0.278589,0.479618,0.721411,0.352454,0.099789,4.806332,0.113998
473,533,620,1380,17359,0.073643,0.462272,0.27862,0.462272,0.72138,0.347684,0.096169,4.806859,0.114253
474,512,641,1338,17401,0.071402,0.444059,0.276757,0.444059,0.723243,0.340992,0.093002,4.774714,0.114258
475,499,654,1269,17470,0.06772,0.432784,0.28224,0.432784,0.71776,0.341664,0.08888,4.86931,0.135571
476,499,654,1268,17471,0.067666,0.432784,0.2824,0.432784,0.7176,0.341781,0.08883,4.872066,0.141257
477,499,654,1267,17472,0.067613,0.432784,0.282559,0.432784,0.717441,0.341898,0.088779,4.874825,0.162539
478,498,655,1267,17472,0.067613,0.431917,0.282153,0.431917,0.717847,0.34133,0.088729,4.867812,0.18407
479,498,655,1266,17473,0.06756,0.431917,0.282313,0.431917,0.717687,0.341447,0.088679,4.870571,0.198061
480,498,655,1265,17474,0.067506,0.431917,0.282473,0.431917,0.717527,0.341564,0.088629,4.873334,0.228584
481,498,655,1264,17475,0.067453,0.431917,0.282633,0.431917,0.717367,0.341681,0.088578,4.8761,0.22912
482,498,655,1263,17476,0.0674,0.431917,0.282794,0.431917,0.717206,0.341798,0.088528,4.878869,0.231745
483,496,657,1263,17476,0.0674,0.430182,0.281978,0.430182,0.718022,0.340659,0.088428,4.8648,0.232569
484,496,657,1262,17477,0.067346,0.430182,0.282139,0.430182,0.717861,0.340776,0.088377,4.867567,0.286352
