"Instance_number","'True Positives'","'False Negatives'","'False Positives'","'True Negatives'","'False Positive Rate'","'True Positive Rate'","Precision","Recall","Fallout","FMeasure","'Sample Size'","Lift","Threshold"
4816,1077,56,7195,12362,0.367899,0.950574,0.130198,0.950574,0.869802,0.229027,0.399807,2.377583,0.000178
4817,1077,56,7194,12363,0.367848,0.950574,0.130214,0.950574,0.869786,0.229051,0.399758,2.377871,0.000178
4818,1077,56,7193,12364,0.367797,0.950574,0.13023,0.950574,0.86977,0.229076,0.39971,2.378158,0.000178
4819,1077,56,7192,12365,0.367746,0.950574,0.130245,0.950574,0.869755,0.2291,0.399662,2.378446,0.000178
4820,1077,56,7188,12369,0.367541,0.950574,0.130309,0.950574,0.869691,0.229198,0.399468,2.379597,0.000179
4821,1077,56,7186,12371,0.367439,0.950574,0.13034,0.950574,0.86966,0.229246,0.399372,2.380173,0.000179
4822,1077,56,7185,12372,0.367388,0.950574,0.130356,0.950574,0.869644,0.229271,0.399323,2.380461,0.000179
4823,1077,56,7184,12373,0.367337,0.950574,0.130372,0.950574,0.869628,0.229295,0.399275,2.380749,0.000179
4824,1077,56,7183,12374,0.367285,0.950574,0.130387,0.950574,0.869613,0.22932,0.399227,2.381038,0.000179
4825,1077,56,7182,12375,0.367234,0.950574,0.130403,0.950574,0.869597,0.229344,0.399178,2.381326,0.000179
4826,1077,56,7181,12376,0.367183,0.950574,0.130419,0.950574,0.869581,0.229369,0.39913,2.381614,0.00018
4827,1077,56,7179,12378,0.367081,0.950574,0.130451,0.950574,0.869549,0.229417,0.399033,2.382191,0.00018
4828,1077,56,7178,12379,0.36703,0.950574,0.130466,0.950574,0.869534,0.229442,0.398985,2.38248,0.00018
4829,1077,56,7177,12380,0.366979,0.950574,0.130482,0.950574,0.869518,0.229466,0.398937,2.382768,0.00018
4830,1077,56,7175,12382,0.366876,0.950574,0.130514,0.950574,0.869486,0.229515,0.39884,2.383346,0.000181
4831,1077,56,7174,12383,0.366825,0.950574,0.13053,0.950574,0.86947,0.22954,0.398792,2.383635,0.000181
4832,1077,56,7172,12385,0.366723,0.950574,0.130561,0.950574,0.869439,0.229589,0.398695,2.384213,0.000181
4833,1077,56,7170,12387,0.366621,0.950574,0.130593,0.950574,0.869407,0.229638,0.398598,2.384791,0.000181
4834,1077,56,7161,12396,0.36616,0.950574,0.130736,0.950574,0.869264,0.229858,0.398163,2.387396,0.000181
4835,1077,56,7159,12398,0.366058,0.950574,0.130767,0.950574,0.869233,0.229907,0.398067,2.387976,0.000181
4836,1077,56,7158,12399,0.366007,0.950574,0.130783,0.950574,0.869217,0.229932,0.398018,2.388266,0.000183
4837,1077,56,7157,12400,0.365956,0.950574,0.130799,0.950574,0.869201,0.229956,0.39797,2.388556,0.000183
4838,1077,56,7156,12401,0.365905,0.950574,0.130815,0.950574,0.869185,0.229981,0.397922,2.388846,0.000184
4839,1077,56,7155,12402,0.365854,0.950574,0.130831,0.950574,0.869169,0.230005,0.397873,2.389136,0.000184
4840,1077,56,7151,12406,0.365649,0.950574,0.130895,0.950574,0.869105,0.230104,0.39768,2.390298,0.000185
4841,1077,56,7150,12407,0.365598,0.950574,0.13091,0.950574,0.86909,0.230128,0.397632,2.390588,0.000185
4842,1077,56,7149,12408,0.365547,0.950574,0.130926,0.950574,0.869074,0.230153,0.397583,2.390879,0.000186
4843,1077,56,7147,12410,0.365445,0.950574,0.130958,0.950574,0.869042,0.230202,0.397487,2.39146,0.000186
4844,1077,56,7145,12412,0.365342,0.950574,0.13099,0.950574,0.86901,0.230251,0.39739,2.392042,0.000186
4845,1077,56,7144,12413,0.365291,0.950574,0.131006,0.950574,0.868994,0.230276,0.397342,2.392333,0.000186
4846,1077,56,7143,12414,0.36524,0.950574,0.131022,0.950574,0.868978,0.2303,0.397293,2.392624,0.000186
4847,1077,56,7142,12415,0.365189,0.950574,0.131038,0.950574,0.868962,0.230325,0.397245,2.392915,0.000186
4848,1077,56,7141,12416,0.365138,0.950574,0.131054,0.950574,0.868946,0.23035,0.397197,2.393206,0.000187
4849,1077,56,7140,12417,0.365087,0.950574,0.13107,0.950574,0.86893,0.230374,0.397148,2.393498,0.000187
4850,1077,56,7139,12418,0.365036,0.950574,0.131086,0.950574,0.868914,0.230399,0.3971,2.393789,0.000187
4851,1077,56,7138,12419,0.364984,0.950574,0.131102,0.950574,0.868898,0.230424,0.397052,2.39408,0.000188
4852,1077,56,7137,12420,0.364933,0.950574,0.131118,0.950574,0.868882,0.230448,0.397003,2.394372,0.000188
4853,1077,56,7136,12421,0.364882,0.950574,0.131134,0.950574,0.868866,0.230473,0.396955,2.394663,0.000188
4854,1077,56,7135,12422,0.364831,0.950574,0.13115,0.950574,0.86885,0.230498,0.396907,2.394955,0.000188
4855,1077,56,7134,12423,0.36478,0.950574,0.131166,0.950574,0.868834,0.230522,0.396858,2.395247,0.000188
4856,1077,56,7132,12425,0.364678,0.950574,0.131197,0.950574,0.868803,0.230572,0.396762,2.39583,0.000189
4857,1077,56,7131,12426,0.364626,0.950574,0.131213,0.950574,0.868787,0.230596,0.396713,2.396122,0.000189
4858,1077,56,7130,12427,0.364575,0.950574,0.131229,0.950574,0.868771,0.230621,0.396665,2.396414,0.000189
4859,1077,56,7129,12428,0.364524,0.950574,0.131245,0.950574,0.868755,0.230646,0.396617,2.396706,0.000189
4860,1077,56,7128,12429,0.364473,0.950574,0.131261,0.950574,0.868739,0.23067,0.396568,2.396998,0.000189
4861,1077,56,7127,12430,0.364422,0.950574,0.131277,0.950574,0.868723,0.230695,0.39652,2.39729,0.000189
4862,1077,56,7126,12431,0.364371,0.950574,0.131293,0.950574,0.868707,0.23072,0.396472,2.397583,0.000189
4863,1077,56,7125,12432,0.36432,0.950574,0.131309,0.950574,0.868691,0.230745,0.396423,2.397875,0.000189
4864,1077,56,7124,12433,0.364269,0.950574,0.131325,0.950574,0.868675,0.230769,0.396375,2.398167,0.000189
4865,1077,56,7122,12435,0.364166,0.950574,0.131357,0.950574,0.868643,0.230819,0.396278,2.398752,0.000189
4866,1077,56,7120,12437,0.364064,0.950574,0.13139,0.950574,0.86861,0.230868,0.396182,2.399338,0.00019
4867,1077,56,7119,12438,0.364013,0.950574,0.131406,0.950574,0.868594,0.230893,0.396133,2.39963,0.00019
4868,1077,56,7118,12439,0.363962,0.950574,0.131422,0.950574,0.868578,0.230918,0.396085,2.399923,0.00019
4869,1077,56,7115,12442,0.363808,0.950574,0.13147,0.950574,0.86853,0.230992,0.39594,2.400802,0.00019
4870,1077,56,7114,12443,0.363757,0.950574,0.131486,0.950574,0.868514,0.231017,0.395892,2.401095,0.00019
4871,1077,56,7113,12444,0.363706,0.950574,0.131502,0.950574,0.868498,0.231042,0.395843,2.401388,0.000191
4872,1077,56,7111,12446,0.363604,0.950574,0.131534,0.950574,0.868466,0.231091,0.395747,2.401975,0.000191
4873,1077,56,7110,12447,0.363553,0.950574,0.13155,0.950574,0.86845,0.231116,0.395698,2.402268,0.000191
4874,1077,56,7109,12448,0.363502,0.950574,0.131566,0.950574,0.868434,0.231141,0.39565,2.402562,0.000192
4875,1077,56,7107,12450,0.363399,0.950574,0.131598,0.950574,0.868402,0.23119,0.395553,2.403149,0.000192
4876,1077,56,7106,12451,0.363348,0.950574,0.131614,0.950574,0.868386,0.231215,0.395505,2.403442,0.000192
4877,1077,56,7105,12452,0.363297,0.950574,0.13163,0.950574,0.86837,0.23124,0.395457,2.403736,0.000192
4878,1077,56,7104,12453,0.363246,0.950574,0.131646,0.950574,0.868354,0.231265,0.395408,2.40403,0.000192
4879,1077,56,7103,12454,0.363195,0.950574,0.131663,0.950574,0.868337,0.23129,0.39536,2.404324,0.000193
4880,1077,56,7102,12455,0.363144,0.950574,0.131679,0.950574,0.868321,0.231314,0.395312,2.404618,0.000193
4881,1077,56,7101,12456,0.363092,0.950574,0.131695,0.950574,0.868305,0.231339,0.395263,2.404912,0.000193
4882,1077,56,7100,12457,0.363041,0.950574,0.131711,0.950574,0.868289,0.231364,0.395215,2.405206,0.000194
4883,1077,56,7099,12458,0.36299,0.950574,0.131727,0.950574,0.868273,0.231389,0.395167,2.4055,0.000194
4884,1077,56,7098,12459,0.362939,0.950574,0.131743,0.950574,0.868257,0.231414,0.395118,2.405794,0.000194
4885,1077,56,7096,12461,0.362837,0.950574,0.131775,0.950574,0.868225,0.231464,0.395022,2.406383,0.000194
4886,1077,56,7094,12463,0.362735,0.950574,0.131808,0.950574,0.868192,0.231513,0.394925,2.406972,0.000195
4887,1077,56,7092,12465,0.362632,0.950574,0.13184,0.950574,0.86816,0.231563,0.394828,2.407561,0.000195
4888,1077,56,7091,12466,0.362581,0.950574,0.131856,0.950574,0.868144,0.231588,0.39478,2.407856,0.000195
4889,1077,56,7086,12471,0.362326,0.950574,0.131937,0.950574,0.868063,0.231713,0.394538,2.409331,0.000195
4890,1077,56,7085,12472,0.362274,0.950574,0.131953,0.950574,0.868047,0.231737,0.39449,2.409626,0.000196
4891,1077,56,7084,12473,0.362223,0.950574,0.131969,0.950574,0.868031,0.231762,0.394442,2.409922,0.000196
4892,1077,56,7083,12474,0.362172,0.950574,0.131985,0.950574,0.868015,0.231787,0.394393,2.410217,0.000196
4893,1077,56,7082,12475,0.362121,0.950574,0.132001,0.950574,0.867999,0.231812,0.394345,2.410512,0.000196
4894,1077,56,7081,12476,0.36207,0.950574,0.132018,0.950574,0.867982,0.231837,0.394297,2.410808,0.000196
4895,1077,56,7079,12478,0.361968,0.950574,0.13205,0.950574,0.86795,0.231887,0.3942,2.411399,0.000197
4896,1077,56,7077,12480,0.361865,0.950574,0.132082,0.950574,0.867918,0.231937,0.394103,2.41199,0.000197
4897,1077,56,7075,12482,0.361763,0.950574,0.132115,0.950574,0.867885,0.231987,0.394007,2.412582,0.000197
4898,1077,56,7074,12483,0.361712,0.950574,0.132131,0.950574,0.867869,0.232012,0.393958,2.412878,0.000198
4899,1077,56,7073,12484,0.361661,0.950574,0.132147,0.950574,0.867853,0.232037,0.39391,2.413174,0.000198
4900,1077,56,7072,12485,0.36161,0.950574,0.132163,0.950574,0.867837,0.232062,0.393862,2.41347,0.000198
4901,1077,56,7071,12486,0.361559,0.950574,0.13218,0.950574,0.86782,0.232087,0.393813,2.413767,0.000199
4902,1077,56,7070,12487,0.361507,0.950574,0.132196,0.950574,0.867804,0.232112,0.393765,2.414063,0.0002
4903,1077,56,7069,12488,0.361456,0.950574,0.132212,0.950574,0.867788,0.232137,0.393717,2.414359,0.0002
4904,1077,56,7067,12490,0.361354,0.950574,0.132245,0.950574,0.867755,0.232187,0.39362,2.414952,0.0002
4905,1077,56,7065,12492,0.361252,0.950574,0.132277,0.950574,0.867723,0.232237,0.393523,2.415545,0.0002
4906,1077,56,7064,12493,0.361201,0.950574,0.132293,0.950574,0.867707,0.232262,0.393475,2.415842,0.000201
4907,1077,56,7063,12494,0.361149,0.950574,0.13231,0.950574,0.86769,0.232287,0.393427,2.416139,0.000201
4908,1077,56,7054,12503,0.360689,0.950574,0.132456,0.950574,0.867544,0.232513,0.392992,2.418813,0.000201
4909,1077,56,7053,12504,0.360638,0.950574,0.132472,0.950574,0.867528,0.232538,0.392943,2.419111,0.000201
4910,1077,56,7051,12506,0.360536,0.950574,0.132505,0.950574,0.867495,0.232588,0.392847,2.419706,0.000201
4911,1077,56,7045,12512,0.360229,0.950574,0.132603,0.950574,0.867397,0.232739,0.392557,2.421493,0.000202
4912,1077,56,7044,12513,0.360178,0.950574,0.132619,0.950574,0.867381,0.232764,0.392508,2.421792,0.000203
4913,1077,56,7043,12514,0.360127,0.950574,0.132635,0.950574,0.867365,0.232789,0.39246,2.42209,0.000203
4914,1077,56,7042,12515,0.360076,0.950574,0.132652,0.950574,0.867348,0.232815,0.392412,2.422388,0.000203
4915,1077,56,7041,12516,0.360025,0.950574,0.132668,0.950574,0.867332,0.23284,0.392363,2.422687,0.000203
4916,1077,56,7040,12517,0.359973,0.950574,0.132684,0.950574,0.867316,0.232865,0.392315,2.422985,0.000203
4917,1077,56,7037,12520,0.35982,0.950574,0.132734,0.950574,0.867266,0.23294,0.39217,2.423881,0.000204
4918,1077,56,7036,12521,0.359769,0.950574,0.13275,0.950574,0.86725,0.232966,0.392122,2.42418,0.000204
4919,1077,56,7035,12522,0.359718,0.950574,0.132766,0.950574,0.867234,0.232991,0.392073,2.424479,0.000204
4920,1077,56,7034,12523,0.359667,0.950574,0.132783,0.950574,0.867217,0.233016,0.392025,2.424777,0.000205
4921,1077,56,7032,12525,0.359564,0.950574,0.132815,0.950574,0.867185,0.233066,0.391928,2.425375,0.000205
4922,1077,56,7031,12526,0.359513,0.950574,0.132832,0.950574,0.867168,0.233092,0.39188,2.425675,0.000205
4923,1077,56,7030,12527,0.359462,0.950574,0.132848,0.950574,0.867152,0.233117,0.391832,2.425974,0.000206
4924,1077,56,7028,12529,0.35936,0.950574,0.132881,0.950574,0.867119,0.233167,0.391735,2.426572,0.000206
4925,1077,56,7027,12530,0.359309,0.950574,0.132897,0.950574,0.867103,0.233193,0.391687,2.426872,0.000206
4926,1077,56,7026,12531,0.359258,0.950574,0.132914,0.950574,0.867086,0.233218,0.391638,2.427171,0.000207
4927,1077,56,7025,12532,0.359206,0.950574,0.13293,0.950574,0.86707,0.233243,0.39159,2.427471,0.000207
4928,1077,56,7024,12533,0.359155,0.950574,0.132947,0.950574,0.867053,0.233268,0.391542,2.427771,0.000208
4929,1077,56,7023,12534,0.359104,0.950574,0.132963,0.950574,0.867037,0.233294,0.391493,2.42807,0.000208
4930,1077,56,7022,12535,0.359053,0.950574,0.132979,0.950574,0.867021,0.233319,0.391445,2.42837,0.000208
4931,1076,57,7022,12535,0.359053,0.949691,0.132872,0.949691,0.867128,0.233128,0.391397,2.426415,0.00021
4932,1076,57,7021,12536,0.359002,0.949691,0.132889,0.949691,0.867111,0.233153,0.391348,2.426715,0.000211
4933,1076,57,7020,12537,0.358951,0.949691,0.132905,0.949691,0.867095,0.233178,0.3913,2.427014,0.000212
4934,1076,57,7017,12540,0.358797,0.949691,0.132954,0.949691,0.867046,0.233254,0.391155,2.427914,0.000213
4935,1076,57,7016,12541,0.358746,0.949691,0.132971,0.949691,0.867029,0.233279,0.391107,2.428214,0.000213
4936,1076,57,7014,12543,0.358644,0.949691,0.133004,0.949691,0.866996,0.23333,0.39101,2.428814,0.000214
4937,1076,57,7013,12544,0.358593,0.949691,0.13302,0.949691,0.86698,0.233355,0.390962,2.429115,0.000214
4938,1076,57,7011,12546,0.358491,0.949691,0.133053,0.949691,0.866947,0.233406,0.390865,2.429715,0.000214
4939,1076,57,7010,12547,0.358439,0.949691,0.13307,0.949691,0.86693,0.233431,0.390817,2.430016,0.000214
4940,1076,57,7009,12548,0.358388,0.949691,0.133086,0.949691,0.866914,0.233456,0.390768,2.430316,0.000215
4941,1076,57,7006,12551,0.358235,0.949691,0.133135,0.949691,0.866865,0.233532,0.390623,2.431219,0.000215
4942,1076,57,7005,12552,0.358184,0.949691,0.133152,0.949691,0.866848,0.233558,0.390575,2.431519,0.000216
4943,1076,57,7004,12553,0.358133,0.949691,0.133168,0.949691,0.866832,0.233583,0.390527,2.43182,0.000217
4944,1076,57,7003,12554,0.358082,0.949691,0.133185,0.949691,0.866815,0.233608,0.390478,2.432121,0.000217
4945,1076,57,7001,12556,0.357979,0.949691,0.133218,0.949691,0.866782,0.233659,0.390382,2.432724,0.000217
4946,1076,57,7000,12557,0.357928,0.949691,0.133234,0.949691,0.866766,0.233684,0.390333,2.433025,0.000218
4947,1076,57,6999,12558,0.357877,0.949691,0.133251,0.949691,0.866749,0.23371,0.390285,2.433326,0.000218
4948,1076,57,6998,12559,0.357826,0.949691,0.133267,0.949691,0.866733,0.233735,0.390237,2.433628,0.000218
4949,1076,57,6997,12560,0.357775,0.949691,0.133284,0.949691,0.866716,0.233761,0.390188,2.433929,0.000218
4950,1076,57,6996,12561,0.357724,0.949691,0.1333,0.949691,0.8667,0.233786,0.39014,2.43423,0.000219
4951,1076,57,6995,12562,0.357672,0.949691,0.133317,0.949691,0.866683,0.233811,0.390092,2.434532,0.000219
4952,1076,57,6991,12566,0.357468,0.949691,0.133383,0.949691,0.866617,0.233913,0.389899,2.435739,0.000219
4953,1076,57,6990,12567,0.357417,0.949691,0.133399,0.949691,0.866601,0.233938,0.38985,2.436041,0.000219
4954,1076,57,6989,12568,0.357366,0.949691,0.133416,0.949691,0.866584,0.233964,0.389802,2.436343,0.000221
4955,1076,57,6988,12569,0.357315,0.949691,0.133433,0.949691,0.866567,0.233989,0.389754,2.436645,0.000221
4956,1076,57,6986,12571,0.357212,0.949691,0.133466,0.949691,0.866534,0.23404,0.389657,2.43725,0.000222
4957,1076,57,6985,12572,0.357161,0.949691,0.133482,0.949691,0.866518,0.234066,0.389609,2.437552,0.000222
4958,1076,57,6984,12573,0.35711,0.949691,0.133499,0.949691,0.866501,0.234091,0.38956,2.437855,0.000222
4959,1076,57,6983,12574,0.357059,0.949691,0.133515,0.949691,0.866485,0.234117,0.389512,2.438157,0.000223
4960,1076,57,6981,12576,0.356957,0.949691,0.133548,0.949691,0.866452,0.234168,0.389415,2.438762,0.000225
4961,1076,57,6980,12577,0.356905,0.949691,0.133565,0.949691,0.866435,0.234193,0.389367,2.439065,0.000225
4962,1076,57,6979,12578,0.356854,0.949691,0.133582,0.949691,0.866418,0.234219,0.389319,2.439368,0.000226
4963,1076,57,6978,12579,0.356803,0.949691,0.133598,0.949691,0.866402,0.234244,0.38927,2.439671,0.000226
4964,1076,57,6977,12580,0.356752,0.949691,0.133615,0.949691,0.866385,0.23427,0.389222,2.439974,0.000226
4965,1076,57,6976,12581,0.356701,0.949691,0.133631,0.949691,0.866369,0.234295,0.389174,2.440277,0.000227
4966,1076,57,6975,12582,0.35665,0.949691,0.133648,0.949691,0.866352,0.234321,0.389125,2.44058,0.000227
4967,1076,57,6973,12584,0.356548,0.949691,0.133681,0.949691,0.866319,0.234372,0.389029,2.441186,0.000227
4968,1076,57,6970,12587,0.356394,0.949691,0.133731,0.949691,0.866269,0.234448,0.388884,2.442097,0.000227
4969,1076,57,6969,12588,0.356343,0.949691,0.133748,0.949691,0.866252,0.234474,0.388835,2.4424,0.000228
4970,1076,57,6968,12589,0.356292,0.949691,0.133764,0.949691,0.866236,0.234499,0.388787,2.442704,0.000228
4971,1076,57,6966,12591,0.35619,0.949691,0.133798,0.949691,0.866202,0.23455,0.38869,2.443311,0.000228
4972,1076,57,6965,12592,0.356138,0.949691,0.133814,0.949691,0.866186,0.234576,0.388642,2.443615,0.000229
4973,1076,57,6964,12593,0.356087,0.949691,0.133831,0.949691,0.866169,0.234602,0.388594,2.443919,0.00023
4974,1076,57,6961,12596,0.355934,0.949691,0.133881,0.949691,0.866119,0.234678,0.388449,2.444831,0.00023
4975,1076,57,6960,12597,0.355883,0.949691,0.133897,0.949691,0.866103,0.234704,0.3884,2.445135,0.00023
4976,1076,57,6959,12598,0.355832,0.949691,0.133914,0.949691,0.866086,0.234729,0.388352,2.44544,0.00023
4977,1076,57,6958,12599,0.355781,0.949691,0.133931,0.949691,0.866069,0.234755,0.388304,2.445744,0.000231
4978,1076,57,6957,12600,0.355729,0.949691,0.133947,0.949691,0.866053,0.234781,0.388255,2.446049,0.000231
4979,1076,57,6956,12601,0.355678,0.949691,0.133964,0.949691,0.866036,0.234806,0.388207,2.446353,0.000231
4980,1076,57,6955,12602,0.355627,0.949691,0.133981,0.949691,0.866019,0.234832,0.388159,2.446658,0.000231
4981,1076,57,6954,12603,0.355576,0.949691,0.133998,0.949691,0.866002,0.234858,0.38811,2.446962,0.000232
4982,1076,57,6953,12604,0.355525,0.949691,0.134014,0.949691,0.865986,0.234883,0.388062,2.447267,0.000232
4983,1076,57,6951,12606,0.355423,0.949691,0.134048,0.949691,0.865952,0.234934,0.387965,2.447877,0.000232
4984,1076,57,6950,12607,0.355371,0.949691,0.134064,0.949691,0.865936,0.23496,0.387917,2.448182,0.000232
4985,1076,57,6948,12609,0.355269,0.949691,0.134098,0.949691,0.865902,0.235011,0.38782,2.448792,0.000232
4986,1076,57,6946,12611,0.355167,0.949691,0.134131,0.949691,0.865869,0.235063,0.387724,2.449403,0.000233
4987,1076,57,6945,12612,0.355116,0.949691,0.134148,0.949691,0.865852,0.235088,0.387675,2.449708,0.000234
4988,1076,57,6944,12613,0.355065,0.949691,0.134165,0.949691,0.865835,0.235114,0.387627,2.450014,0.000235
4989,1076,57,6943,12614,0.355014,0.949691,0.134181,0.949691,0.865819,0.23514,0.387579,2.450319,0.000235
4990,1076,57,6942,12615,0.354962,0.949691,0.134198,0.949691,0.865802,0.235166,0.38753,2.450625,0.000235
4991,1076,57,6941,12616,0.354911,0.949691,0.134215,0.949691,0.865785,0.235191,0.387482,2.45093,0.000236
4992,1076,57,6937,12620,0.354707,0.949691,0.134282,0.949691,0.865718,0.235294,0.387289,2.452154,0.000236
4993,1076,57,6935,12622,0.354604,0.949691,0.134315,0.949691,0.865685,0.235346,0.387192,2.452766,0.000236
4994,1076,57,6934,12623,0.354553,0.949691,0.134332,0.949691,0.865668,0.235371,0.387144,2.453072,0.000237
4995,1076,57,6933,12624,0.354502,0.949691,0.134349,0.949691,0.865651,0.235397,0.387095,2.453379,0.000237
4996,1076,57,6932,12625,0.354451,0.949691,0.134366,0.949691,0.865634,0.235423,0.387047,2.453685,0.000237
4997,1076,57,6931,12626,0.3544,0.949691,0.134382,0.949691,0.865618,0.235449,0.386999,2.453991,0.000237
4998,1076,57,6930,12627,0.354349,0.949691,0.134399,0.949691,0.865601,0.235474,0.38695,2.454298,0.000237
4999,1076,57,6928,12629,0.354247,0.949691,0.134433,0.949691,0.865567,0.235526,0.386854,2.454911,0.000237
5000,1076,57,6927,12630,0.354195,0.949691,0.13445,0.949691,0.86555,0.235552,0.386805,2.455218,0.000237
5001,1076,57,6924,12633,0.354042,0.949691,0.1345,0.949691,0.8655,0.235629,0.38666,2.456139,0.000237
5002,1076,57,6923,12634,0.353991,0.949691,0.134517,0.949691,0.865483,0.235655,0.386612,2.456446,0.000238
5003,1076,57,6922,12635,0.35394,0.949691,0.134534,0.949691,0.865466,0.235681,0.386564,2.456753,0.000238
5004,1076,57,6921,12636,0.353889,0.949691,0.13455,0.949691,0.86545,0.235706,0.386515,2.45706,0.000238
5005,1076,57,6920,12637,0.353838,0.949691,0.134567,0.949691,0.865433,0.235732,0.386467,2.457367,0.000238
5006,1076,57,6919,12638,0.353786,0.949691,0.134584,0.949691,0.865416,0.235758,0.386419,2.457675,0.000238
5007,1076,57,6918,12639,0.353735,0.949691,0.134601,0.949691,0.865399,0.235784,0.38637,2.457982,0.000239
5008,1076,57,6917,12640,0.353684,0.949691,0.134618,0.949691,0.865382,0.23581,0.386322,2.45829,0.000239
5009,1076,57,6911,12646,0.353377,0.949691,0.134719,0.949691,0.865281,0.235965,0.386032,2.460136,0.00024
5010,1076,57,6910,12647,0.353326,0.949691,0.134736,0.949691,0.865264,0.235991,0.385984,2.460444,0.000241
5011,1076,57,6908,12649,0.353224,0.949691,0.13477,0.949691,0.86523,0.236043,0.385887,2.461061,0.000241
5012,1076,57,6907,12650,0.353173,0.949691,0.134786,0.949691,0.865214,0.236068,0.385839,2.461369,0.000242
5013,1076,57,6906,12651,0.353122,0.949691,0.134803,0.949691,0.865197,0.236094,0.38579,2.461677,0.000242
5014,1076,57,6905,12652,0.353071,0.949691,0.13482,0.949691,0.86518,0.23612,0.385742,2.461986,0.000244
5015,1076,57,6904,12653,0.353019,0.949691,0.134837,0.949691,0.865163,0.236146,0.385694,2.462294,0.000244
5016,1076,57,6903,12654,0.352968,0.949691,0.134854,0.949691,0.865146,0.236172,0.385645,2.462603,0.000245
5017,1076,57,6902,12655,0.352917,0.949691,0.134871,0.949691,0.865129,0.236198,0.385597,2.462912,0.000245
5018,1076,57,6901,12656,0.352866,0.949691,0.134888,0.949691,0.865112,0.236224,0.385549,2.46322,0.000245
5019,1076,57,6900,12657,0.352815,0.949691,0.134905,0.949691,0.865095,0.23625,0.3855,2.463529,0.000246
5020,1076,57,6898,12659,0.352713,0.949691,0.134939,0.949691,0.865061,0.236302,0.385404,2.464147,0.000246
5021,1076,57,6897,12660,0.352661,0.949691,0.134955,0.949691,0.865045,0.236328,0.385355,2.464456,0.000247
5022,1076,57,6896,12661,0.35261,0.949691,0.134972,0.949691,0.865028,0.236354,0.385307,2.464765,0.000247
5023,1076,57,6895,12662,0.352559,0.949691,0.134989,0.949691,0.865011,0.23638,0.385259,2.465074,0.000248
5024,1076,57,6894,12663,0.352508,0.949691,0.135006,0.949691,0.864994,0.236406,0.38521,2.465384,0.000248
5025,1076,57,6892,12665,0.352406,0.949691,0.13504,0.949691,0.86496,0.236458,0.385114,2.466003,0.000248
5026,1076,57,6889,12668,0.352252,0.949691,0.135091,0.949691,0.864909,0.236536,0.384969,2.466931,0.000248
5027,1076,57,6885,12672,0.352048,0.949691,0.135159,0.949691,0.864841,0.23664,0.384775,2.468171,0.000249
5028,1076,57,6883,12674,0.351946,0.949691,0.135193,0.949691,0.864807,0.236692,0.384679,2.468791,0.000249
5029,1076,57,6882,12675,0.351894,0.949691,0.13521,0.949691,0.86479,0.236718,0.38463,2.469101,0.000249
5030,1076,57,6873,12684,0.351434,0.949691,0.135363,0.949691,0.864637,0.236952,0.384195,2.471897,0.00025
5031,1076,57,6872,12685,0.351383,0.949691,0.13538,0.949691,0.86462,0.236978,0.384147,2.472208,0.000252
5032,1076,57,6871,12686,0.351332,0.949691,0.135397,0.949691,0.864603,0.237004,0.384099,2.472519,0.000252
5033,1076,57,6870,12687,0.351281,0.949691,0.135414,0.949691,0.864586,0.237031,0.38405,2.47283,0.000253
5034,1076,57,6869,12688,0.35123,0.949691,0.135431,0.949691,0.864569,0.237057,0.384002,2.473141,0.000253
5035,1076,57,6868,12689,0.351179,0.949691,0.135448,0.949691,0.864552,0.237083,0.383954,2.473453,0.000253
5036,1076,57,6867,12690,0.351127,0.949691,0.135465,0.949691,0.864535,0.237109,0.383905,2.473764,0.000253
5037,1076,57,6866,12691,0.351076,0.949691,0.135482,0.949691,0.864518,0.237135,0.383857,2.474076,0.000253
5038,1076,57,6865,12692,0.351025,0.949691,0.135499,0.949691,0.864501,0.237161,0.383809,2.474387,0.000253
5039,1076,57,6864,12693,0.350974,0.949691,0.135516,0.949691,0.864484,0.237187,0.38376,2.474699,0.000253
5040,1076,57,6862,12695,0.350872,0.949691,0.135551,0.949691,0.864449,0.23724,0.383664,2.475322,0.000254
5041,1076,57,6852,12705,0.35036,0.949691,0.135721,0.949691,0.864279,0.237501,0.38318,2.478445,0.000255
5042,1076,57,6851,12706,0.350309,0.949691,0.135739,0.949691,0.864261,0.237528,0.383132,2.478757,0.000255
5043,1076,57,6850,12707,0.350258,0.949691,0.135756,0.949691,0.864244,0.237554,0.383084,2.47907,0.000255
5044,1076,57,6849,12708,0.350207,0.949691,0.135773,0.949691,0.864227,0.23758,0.383035,2.479383,0.000256
5045,1076,57,6845,12712,0.350003,0.949691,0.135841,0.949691,0.864159,0.237685,0.382842,2.480635,0.000256
5046,1076,57,6844,12713,0.349951,0.949691,0.135859,0.949691,0.864141,0.237711,0.382794,2.480948,0.000257
5047,1076,57,6843,12714,0.3499,0.949691,0.135876,0.949691,0.864124,0.237738,0.382745,2.481261,0.000258
5048,1075,58,6843,12714,0.3499,0.948808,0.135767,0.948808,0.864233,0.237543,0.382697,2.479268,0.000259
5049,1074,59,6842,12715,0.349849,0.947926,0.135675,0.947926,0.864325,0.237374,0.3826,2.477588,0.000259
5050,1074,59,6841,12716,0.349798,0.947926,0.135692,0.947926,0.864308,0.237401,0.382552,2.477901,0.000259
